data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6362478,356,IND66072,66072,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party",6,,,0,60,"Southern Asia",India,"Uttar Pradesh",Amethi,Amethi,Amethi,26.1556,81.8117,1,"Amar Ujala",Subnational,"On 16 Nov, BJP protested in Amethi city (UP) to demand an apology from Rahul Gandhi for trying to malign the image of the PM in the Rafale acquisition. [size=no report]",0,1574183712,IND
6340974,364,IRN5607,5607,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iran)",,6,,,0,60,"Middle East",Iran,Tehran,Qarchak,Central,Qarchak,35.4367,51.5724,1,Ettehad,National,"On 16 November 2019, a protest was held in Qarchak against a sharp spike in fuel prices. Protesters parked their cars across roads, blocking traffic. [size=no report]",0,1574105867,IRN
6340975,364,IRN5641,5641,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iran)",,6,,,0,60,"Middle East",Iran,Tehran,Tehran,Central,"Tehran-District 21",35.7076,51.2147,1,Ettehad,National,"On 16 November 2019, a protest was held in Tehransar neighbourhood in Tehran (District 21) against a sharp spike in fuel prices. Protesters parked their cars across roads, blocking traffic. [size=no report]",0,1574105867,IRN
6340464,792,TUR10117,10117,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Turkey)","Women (Turkey), Cumartesi Anneleri: The Saturday Mothers, IHD: Human Rights Association",6,,,0,60,"Middle East",Turkey,Istanbul,Beyoglu,,Beyoglu,41.0369,28.9775,1,"Bianet, ANF News",National-International,"On November 16, The Saturday Mothers gathered for their weekly protest hosted by the Human Rights Association (IHD), outside the IHD building in Taksim area of Beyoglu, Istanbul to demand justice for the people who went missing under detention.[size=no report]",0,1574105866,TUR
6360433,566,NIG15706,15706,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Nigeria)","Labour Group (Nigeria)",6,,,0,60,"Western Africa",Nigeria,Ogun,Ewekoro,,Papalanto,6.8821,3.1931,1,Punch,National,"On 16 November 2019, Dangote truck drivers demonstrated over a dispute with traffic officials and blocked the Lagos-Abeokuta highway with their trucks at Papalanto. [size=no report]",0,1574122422,NGA
6340979,364,IRN5546,5546,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iran)",,6,,,0,60,"Middle East",Iran,Mazandaran,Abbasabad,"Salman Shahr",Abbasabad,36.7277,51.1057,1,Ettehad,National,"On 16 November 2019, a protest was held in Abbasabad against a sharp spike in fuel prices. Protesters parked their cars across roads, blocking traffic. [size=no report]",0,1574105867,IRN
6339444,860,UZB94,94,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Uzbekistan)","Labour Group (Uzbekistan)",6,,,0,60,"Caucasus and Central Asia",Uzbekistan,"Tashkent City",Yunusabad,,Tashkent,41.3167,69.25,1,RFE/RL,International,"On 16 November, about 100 retail shop owners gathered outside the Tashkent main bazaar management office rallying against the demolition of their shops. Protesters demanded compensation and disagreed with the management's demand to vacate shops in 15 days. [size=about100]",0,1574102850,UZB
6340469,792,TUR10125,10125,"16 November 2019",2019,1,Protests,"Protest with intervention","Protesters (Turkey)","HDP: Peoples Democratic Party",6,"Police Forces of Turkey (2016-)",,1,16,"Middle East",Turkey,Sanliurfa,Suruc,,Suruc,36.9761,38.4253,1,"Beyaz Gazete, Hurriyet Daily, Karar",National-Regional,"On November 16, HDP members and executives held a demonstration march in Suruc, Sanliurfa to protest the recent government decisions removing HDP mayors and replacing them with government trustees. Police intervened and detained 5 protesters. [size=at least 5]",0,1574105866,TUR
6340981,364,IRN5614,5614,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iran)",,6,,,0,60,"Middle East",Iran,Gilan,Rasht,Central,Rasht,37.2761,49.5886,1,Ettehad,National,"On 16 November 2019, a protest was held in Rasht against a sharp spike in fuel prices. Protesters parked their cars across roads, blocking traffic. [size=no report]",0,1574105867,IRN
6340983,364,IRN5637,5637,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iran)",,6,,,0,60,"Middle East",Iran,Tehran,Tehran,Central,"Tehran-District 13",35.7062,51.4948,1,Ettehad,National,"On 16 November 2019, a protest was held at Imam Hossein Square in Tehran (district 13) against a sharp spike in fuel prices. [size=no report]",0,1574105867,IRN
6340984,364,IRN5600,5600,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iran)",,6,,,0,60,"Middle East",Iran,Tehran,Baharestan,Central,"Nasim Shahr",35.565,51.1633,1,Ettehad,National,"On 16 November 2019, a protest was held in Nasim Shahr against a sharp spike in fuel prices. Protesters parked their cars across roads, blocking traffic. [size=no report]",0,1574105867,IRN
6364281,807,MKD264,264,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (North Macedonia)","Police Forces of North Macedonia (2009-)",6,,,0,60,Europe,"North Macedonia","City of Skopje",Centar,,Skopje-Centar,42.005,21.4289,1,"Kurir, Net Press (North Macedonia)",National-Regional,"On 16 November, the Independent Police Union (NSP) today held a protest in front of the Government in Skopje, demanding that to be recognized as a representative police union and for improving working conditions and raising salaries by 25 percent in all police segments. [size=no report]",0,1574184061,MKD
6340986,364,IRN5570,5570,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iran)",,6,,,0,60,"Middle East",Iran,Semnan,Garmsar,Central,Garmsar,35.2182,52.3409,1,Ettehad,National,"On 16 November 2019, a protest was held in Garmsar against a sharp spike in fuel prices. [size=no report]",0,1574105867,IRN
6360187,12,ALG7594,7594,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Algeria)",,6,,,0,60,"Northern Africa",Algeria,Tebessa,Ouenza,,"Ain Zerga",35.6485,8.2618,1,"Al Seyassi",National,"On 16 November, 2019, civilians protested because of poor health services in Ain Zerga. [size=no report]",0,1574122421,DZA
6364283,642,ROU1114,1114,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Romania)","PNL: National Liberal Party",6,,,0,60,Europe,Romania,Dolj,Dabuleni,,Calarasi,43.7934,24.0451,1,"Mediafax, Digi24",National,"On 16 November, several PNL members and supporters held an electoral rally in the Calarasi village of the Dolj county, asking people to vote Klaus Iohannis in the presidential elections and protesting against the local PSD leadership. [size=several]",0,1574184061,ROM
6340987,364,IRN5592,5592,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iran)",,6,,,0,60,"Middle East",Iran,"Kohgiluyeh and Buyer Ahmad",Bahmai,Central,Likak,30.8949,50.0931,1,Ettehad,National,"On 16 November 2019, a protest was held in Likak against a sharp spike in fuel prices. Protesters parked their cars across roads, blocking traffic. [size=no report]",0,1574105867,IRN
6362494,356,IND65971,65971,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Medchal,Medchal,Medchal,17.6297,78.4813,1,"Asian News International",National,"On November 16, TSRTC employees held a bus roko protest in Medchal town (Medchal, Telangana), demanding the government to consider clearing all pending dues, ensuring job security and a salary hike. [size=no report]",0,1574183712,IND
6362495,356,IND65978,65978,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Rangareddy,Vikarabad,Vikarabad,17.3381,77.9044,1,"Asian News International",National,"On November 16, TSRTC employees held a bus roko protest in Vikarabad town (Rangareddy, Telangana), demanding the government to consider clearing all pending dues, ensuring job security and a salary hike. [size=no report]",0,1574183712,IND
6362496,356,IND65976,65976,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Sangareddy,Sangareddy,Sangareddy,17.614,78.0812,1,"Asian News International",National,"On November 16, TSRTC employees held a bus roko protest in Sangareddy town (Sangareddy, Telangana), demanding the government to consider clearing all pending dues, ensuring job security and a salary hike. [size=no report]",0,1574183712,IND
6362497,356,IND65972,65972,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Nagarkurnool,Nagarkurnool,Nagarkurnool,16.4819,78.3224,1,"Asian News International",National,"On November 16, TSRTC employees held a bus roko protest in Nagarkurnool town (Nagarkurnool, Telangana), demanding the government to consider clearing all pending dues, ensuring job security and a salary hike. [size=no report]",0,1574183712,IND
6340993,364,IRN5645,5645,"16 November 2019",2019,1,Protests,"Protest with intervention","Protesters (Iran)",,6,"Police Forces of Iran (1989-)",,1,16,"Middle East",Iran,Tehran,Varamin,Central,Varamin,35.3242,51.6457,1,Ettehad,National,"On 16 November 2019, a protest was held in Varamin against a sharp spike in fuel prices. Police used tear gas to disperse the protesters.[size=no report]",0,1574105867,IRN
6362498,356,IND65970,65970,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Medak,Medak,Medak,18.0453,78.2607,1,"Asian News International",National,"On November 16, TSRTC employees held a bus roko protest in Medak town (Medak, Telangana), demanding the government to consider clearing all pending dues, ensuring job security and a salary hike. [size=no report]",0,1574183712,IND
6362499,356,IND65977,65977,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Karimnagar,Sircilla,Sircilla,18.3886,78.8104,1,"Asian News International",National,"On November 16, TSRTC employees held a bus roko protest in Sircilla town (Karimnagar, Telangana), demanding the government to consider clearing all pending dues, ensuring job security and a salary hike. [size=no report]",0,1574183712,IND
6340995,364,IRN5616,5616,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iran)",,6,,,0,60,"Middle East",Iran,Tehran,Damavand,Rudehen,Rudehen,35.7334,51.9059,1,Ettehad,National,"On 16 November 2019, a protest was held in Rudehan against a sharp spike in fuel prices. Protesters parked their cars across roads, blocking traffic. [size=no report]",0,1574105867,IRN
6362500,356,IND65973,65973,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Nalgonda,Nalgonda,Nalgonda,17.0543,79.267,1,"Asian News International",National,"On November 16, TSRTC employees held a bus roko protest in Nalgonda city (Nalgonda, Telangana), demanding the government to consider clearing all pending dues, ensuring job security and a salary hike. [size=no report]",0,1574183712,IND
6364292,643,RUS3525,3525,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Russia)",,6,,,0,60,Europe,Russia,"Arkhangelsk Oblast","Velsk Municipality",,Velsk,61.0644,42.0995,1,"RFE/RL, MBK Media",National-International,"On November 16, about 180 to 200 people took part an authorized protest in Velsk against the so-called rubbish reform and the creation of a series of new rubbish collection plants in the Arkhangelsk region in solidarity with the Shiyes protesters. [size=180-200]",0,1574184061,RUS
6340996,364,IRN5598,5598,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iran)",,6,,,0,60,"Middle East",Iran,Alborz,Karaj,Central,"Mohammad Shahr",35.7465,50.8965,1,Ettehad,National,"On 16 November 2019, a protest was held in Mohammad Shahr against a sharp spike in fuel prices. Protesters parked their cars across roads, blocking traffic. [size=no report]",0,1574105867,IRN
6362502,356,IND65968,65968,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Khammam,Khammam,Khammam,17.2476,80.1436,1,"Asian News International",National,"On November 16, TSRTC employees held a bus roko protest in Khammam city (Khammam, Telangana), demanding the government to consider clearing all pending dues, ensuring job security and a salary hike. [size=no report]",0,1574183712,IND
6362503,356,IND65964,65964,"16 November 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","Labour Group (India)",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,1,"Asian News International",National,"On November 16, nearly 15 Telangana State Road Transport Corporation (TSRTC) employees were taken into custody by police when they were protesting in front of Farooq Nagar bus depot in Hyderabad city (Hyderabad, Telangana), demanding the government to consider clearing all pending dues, ensuring job security and a salary hike. [size=nearly 15]",0,1574183712,IND
6362504,356,IND66081,66081,"16 November 2019",2019,2,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"Southern Asia",India,"Uttar Pradesh",Unnao,Unnao,Unnao,26.547,80.4878,2,"Asian News International",National,"As reported on 16 Nov, farmers protested in Unnao district (UP) over not being compensated properly for lands that were acquired from them. [size=no report]",0,1574183712,IND
6362505,356,IND65963,65963,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Adilabad,Adilabad,Adilabad,19.672,78.5359,1,"Asian News International",National,"On November 16, TSRTC employees held a bus roko protest in Adilabad city (Adilabad, Telangana), demanding the government to consider clearing all pending dues, ensuring job security and a salary hike. [size=no report]",0,1574183712,IND
6362506,356,IND65969,65969,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Mahabubabad,Mahabubabad,Mahabubabad,17.6167,80.0167,1,"Asian News International",National,"On November 16, TSRTC employees held a bus roko protest in Mahabubabad town (Mahabubabad, Telangana), demanding the government to consider clearing all pending dues, ensuring job security and a salary hike. [size=no report]",0,1574183712,IND
6362507,356,IND65965,65965,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,3,"Asian News International",National,"On November 16, TSRTC employees held bus roko protests in the state of Telangana (Hyderabad), demanding the government to consider clearing all pending dues, ensuring job security and a salary hike. [size=no report]",0,1574183712,IND
6341003,364,IRN5571,5571,"16 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iran)",,6,,,0,60,"Middle East",Iran,Kermanshah,"Gilan e Gharb",Central,"Gilan e Gharb",34.1421,45.9203,1,Hengaw,Regional,"On 16 November 2019, a protest was held in Gilan e Gharb against a sharp spike in fuel prices. Protesters parked their cars across roads, blocking traffic. [size=no report]",0,1574105867,IRN
